"GEO_ID","NAME","C23002I_001E","C23002I_001M","C23002I_002E","C23002I_002M","C23002I_003E","C23002I_003M","C23002I_004E","C23002I_004M","C23002I_005E","C23002I_005M","C23002I_006E","C23002I_006M","C23002I_007E","C23002I_007M","C23002I_008E","C23002I_008M","C23002I_009E","C23002I_009M","C23002I_010E","C23002I_010M","C23002I_011E","C23002I_011M","C23002I_012E","C23002I_012M","C23002I_013E","C23002I_013M","C23002I_014E","C23002I_014M","C23002I_015E","C23002I_015M","C23002I_016E","C23002I_016M","C23002I_017E","C23002I_017M","C23002I_018E","C23002I_018M","C23002I_019E","C23002I_019M","C23002I_020E","C23002I_020M","C23002I_021E","C23002I_021M","C23002I_022E","C23002I_022M","C23002I_023E","C23002I_023M","C23002I_024E","C23002I_024M","C23002I_025E","C23002I_025M","C23002I_026E","C23002I_026M","C23002I_027E","C23002I_027M"
"5001600US0641","Congressional District 41 (116th Congress), California","325020","3265","163615","2381","153371","2345","123837","1931","260","137","123577","1919","114005","2055","9572","797","29534","1267","10244","531","2023","329","1873","322","150","73","8221","454","161405","2084","147474","1928","88742","1498","48","35","88694","1502","79697","1486","8997","742","58732","1432","13931","707","1225","208","1052","180","173","95","12706","727"
"5001600US1713","Congressional District 13 (116th Congress), Illinois","17595","632","8935","411","8600","397","5998","361","0","26","5998","361","5402","355","596","267","2602","317","335","119","108","69","108","69","0","26","227","84","8660","351","8043","373","5564","414","10","16","5554","414","5084","395","470","149","2479","334","617","140","216","119","216","119","0","26","401","114"
"5001600US3905","Congressional District 5 (116th Congress), Ohio","25238","638","12680","340","11736","350","9641","433","33","34","9608","431","8797","459","811","214","2095","284","944","138","175","65","175","65","0","27","769","139","12558","453","11321","422","8490","527","28","34","8462","536","8050","518","412","124","2831","369","1237","107","241","105","241","105","0","27","996","116"
"5001600US4207","Congressional District 7 (116th Congress), Pennsylvania","91084","826","44682","502","41617","507","31850","724","14","22","31836","727","29198","687","2638","409","9767","613","3065","99","505","155","505","155","0","24","2560","155","46402","545","42323","515","28303","817","0","24","28303","817","24933","786","3370","469","14020","835","4079","120","530","169","398","155","132","110","3549","185"
"5001600US4836","Congressional District 36 (116th Congress), Texas","129422","2324","67474","1669","63048","1652","51408","1630","97","81","51311","1626","47863","1545","3448","487","11640","932","4426","425","1482","343","1364","334","118","86","2944","363","61948","1410","56764","1305","32596","1398","0","31","32596","1398","29974","1269","2622","470","24168","1170","5184","528","747","172","725","165","22","39","4437","500"
"5001600US0611","Congressional District 11 (116th Congress), California","145034","1564","72349","1151","67248","1124","56218","1161","172","111","56046","1142","52604","1113","3442","465","11030","769","5101","312","1117","201","1013","198","104","75","3984","293","72685","976","65470","946","43309","1014","0","29","43309","1014","40363","1017","2946","442","22161","882","7215","306","1179","190","1088","196","91","80","6036","345"
"5001600US0620","Congressional District 20 (116th Congress), California","273906","1159","140376","744","129944","679","100395","1258","631","218","99764","1254","94179","1291","5585","577","29549","1150","10432","248","2735","322","2608","323","127","72","7697","336","133530","727","121444","657","76091","1346","204","156","75887","1336","70489","1350","5398","626","45353","1210","12086","179","1624","283","1579","286","45","43","10462","303"
"5001600US4827","Congressional District 27 (116th Congress), Texas","283278","1271","139168","878","122448","814","97892","1199","178","84","97714","1189","91398","1259","6316","614","24556","1223","16720","207","3582","311","3468","323","114","109","13138","351","144110","764","122258","741","78448","1339","65","71","78383","1342","72645","1412","5738","618","43810","1311","21852","270","2810","339","2708","330","102","65","19042","370"
"5001600US1501","Congressional District 1 (116th Congress), Hawaii","41561","1046","21402","712","20181","700","16717","695","2647","308","14070","677","13491","640","579","193","3464","385","1221","119","330","90","330","90","0","26","891","116","20159","602","18395","574","13481","480","582","175","12899","495","12257","470","642","159","4914","440","1764","111","286","88","267","85","19","31","1478","132"
"5001600US4819","Congressional District 19 (116th Congress), Texas","188603","504","98550","397","89710","397","64262","1117","554","203","63708","1139","59706","1175","4002","435","25448","1122","8840","98","2034","228","1993","223","41","24","6806","241","90053","345","79723","364","52121","1033","114","71","52007","1031","49190","1020","2817","413","27602","1083","10330","114","1667","222","1652","225","15","19","8663","244"
"5001600US2907","Congressional District 7 (116th Congress), Missouri","24775","248","12882","242","12251","242","10079","352","42","67","10037","348","9468","365","569","172","2172","370","631","123","127","71","123","69","4","7","504","107","11893","186","11104","183","7234","309","0","26","7234","309","6672","306","562","167","3870","312","789","158","117","90","117","90","0","26","672","147"
"5001600US4201","Congressional District 1 (116th Congress), Pennsylvania","25701","509","13555","360","12703","353","10333","432","18","18","10315","430","9723","460","592","182","2370","351","852","31","302","82","232","81","70","56","550","87","12146","243","11093","239","7809","445","0","24","7809","445","7293","460","516","154","3284","423","1053","43","178","72","155","66","23","31","875","58"
"5001600US4504","Congressional District 4 (116th Congress), South Carolina","39463","623","20986","393","20009","378","17133","456","28","38","17105","454","16759","457","346","128","2876","354","977","72","253","101","238","100","15","23","724","99","18477","331","17241","319","10549","457","26","33","10523","461","9898","456","625","189","6692","482","1236","60","239","84","227","84","12","19","997","97"
"5001600US4904","Congressional District 4 (116th Congress), Utah","85328","1754","44006","1135","41702","1154","35670","1106","71","78","35599","1121","34401","1103","1198","322","6032","568","2304","222","520","138","520","138","0","27","1784","205","41322","1026","38433","986","27153","1017","0","27","27153","1017","25839","1049","1314","281","11280","760","2889","313","359","131","340","128","19","32","2530","307"
"5001600US5304","Congressional District 4 (116th Congress), Washington","177397","648","91817","448","86293","442","70030","855","81","66","69949","864","65441","986","4508","527","16263","888","5524","54","1637","278","1554","274","83","56","3887","289","85580","380","79870","384","52313","1026","35","43","52278","1021","47743","1023","4535","571","27557","1024","5710","84","881","208","820","189","61","65","4829","203"
"5001600US1902","Congressional District 2 (116th Congress), Iowa","29551","220","15246","240","14347","240","11673","372","14","23","11659","376","10920","413","739","199","2674","331","899","101","199","85","183","81","16","21","700","108","14305","197","13348","210","9451","350","0","22","9451","350","8896","321","555","157","3897","308","957","70","123","59","123","59","0","22","834","71"
"5001600US0649","Congressional District 49 (116th Congress), California","139402","2831","69410","1746","64415","1682","55017","1605","5456","865","49561","1409","47481","1480","2080","368","9398","807","4995","532","1415","292","1378","286","37","34","3580","479","69992","1853","63084","1805","42363","1740","303","94","42060","1759","39286","1619","2774","482","20721","1258","6908","641","1036","222","996","220","40","34","5872","610"
"5001600US4706","Congressional District 6 (116th Congress), Tennessee","20454","230","10802","262","10053","233","8715","285","59","62","8656","284","8440","302","216","92","1338","269","749","140","133","88","133","88","0","29","616","125","9652","303","9044","296","5530","387","3","6","5527","387","4927","346","600","204","3514","355","608","133","88","67","88","67","0","29","520","146"
"5001600US3605","Congressional District 5 (116th Congress), New York","113546","2971","55295","1696","49263","1553","38784","1416","59","41","38725","1416","35724","1368","3001","450","10479","651","6032","462","1195","209","1084","190","111","88","4837","453","58251","1730","50048","1628","34741","1512","5","9","34736","1513","31808","1435","2928","355","15307","946","8203","511","1116","211","1104","209","12","16","7087","505"
"5001600US4402","Congressional District 2 (116th Congress), Rhode Island","46121","1448","23302","963","21682","964","16230","914","20","39","16210","913","14891","837","1319","341","5452","559","1620","194","371","146","321","133","50","81","1249","200","22819","789","20663","771","14420","693","11","19","14409","691","13065","718","1344","265","6243","626","2156","271","340","138","285","126","55","54","1816","278"
"5001600US2505","Congressional District 5 (116th Congress), Massachusetts","52226","2008","26391","1340","25119","1301","20647","1136","121","73","20526","1144","19574","1146","952","217","4472","684","1272","205","500","158","500","158","0","29","772","199","25835","1165","24092","1101","18594","1011","12","14","18582","1012","17609","995","973","284","5498","694","1743","274","172","89","172","89","0","29","1571","275"
"5001600US4814","Congressional District 14 (116th Congress), Texas","132084","1237","70706","817","65356","792","49216","1104","131","88","49085","1100","46158","1102","2927","515","16140","869","5350","210","1077","171","1003","172","74","61","4273","244","61378","770","55491","735","31795","1065","0","31","31795","1065","29432","1059","2363","416","23696","1094","5887","258","688","194","667","195","21","27","5199","308"
"5001600US2903","Congressional District 3 (116th Congress), Missouri","13530","558","6949","444","6458","413","5007","425","47","46","4960","428","4861","412","99","86","1451","360","491","122","228","105","213","108","15","27","263","76","6581","408","5889","414","4247","340","0","26","4247","340","3964","338","283","126","1642","318","692","194","40","28","40","28","0","26","652","185"
"5001600US1224","Congressional District 24 (116th Congress), Florida","240318","3500","117897","2315","101908","2137","81207","2024","32","38","81175","2019","76040","1916","5135","655","20701","1089","15989","853","2916","400","2644","370","272","108","13073","810","122421","2466","99815","2130","68352","1653","5","8","68347","1652","63330","1585","5017","585","31463","1409","22606","1030","2365","397","2176","392","189","96","20241","917"
