"GEO_ID","NAME","B23006_001E","B23006_001M","B23006_002E","B23006_002M","B23006_003E","B23006_003M","B23006_004E","B23006_004M","B23006_005E","B23006_005M","B23006_006E","B23006_006M","B23006_007E","B23006_007M","B23006_008E","B23006_008M","B23006_009E","B23006_009M","B23006_010E","B23006_010M","B23006_011E","B23006_011M","B23006_012E","B23006_012M","B23006_013E","B23006_013M","B23006_014E","B23006_014M","B23006_015E","B23006_015M","B23006_016E","B23006_016M","B23006_017E","B23006_017M","B23006_018E","B23006_018M","B23006_019E","B23006_019M","B23006_020E","B23006_020M","B23006_021E","B23006_021M","B23006_022E","B23006_022M","B23006_023E","B23006_023M","B23006_024E","B23006_024M","B23006_025E","B23006_025M","B23006_026E","B23006_026M","B23006_027E","B23006_027M","B23006_028E","B23006_028M","B23006_029E","B23006_029M"
"5001600US0905","Congressional District 5 (116th Congress), Connecticut","378838","1941","34096","1397","20872","1218","0","29","20872","1218","18737","1051","2135","330","13224","907","102941","1985","78591","1977","9","14","78582","1976","72878","1900","5704","536","24350","1078","96876","2040","80305","1864","82","53","80223","1868","76197","1864","4026","463","16571","891","144925","2140","126848","2142","53","43","126795","2145","122534","2132","4261","463","18077","835"
"5001600US09ZZ","Congressional Districts not defined (116th Congress), Connecticut","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"5001600US1000","Congressional District (at Large) (116th Congress), Delaware","492850","241","46193","1630","27665","1251","0","27","27665","1251","25190","1193","2475","345","18528","821","149606","2536","109744","2338","222","108","109522","2347","101815","2323","7707","613","39862","1373","136423","2303","110610","2292","1407","342","109203","2215","104117","2163","5086","621","25813","1108","160628","2259","139851","2346","699","158","139152","2387","135137","2363","4015","460","20777","989"
"5001600US1198","Delegate District (at Large) (116th Congress), District of Columbia","405269","140","32299","1426","19666","1035","0","29","19666","1035","16929","943","2737","411","12633","996","65060","1816","43659","1552","53","41","43606","1550","36648","1352","6958","675","21401","1133","62465","1932","47819","1605","424","126","47395","1578","41999","1525","5396","507","14646","1061","245445","1786","225659","1759","1679","269","223980","1769","217250","1922","6730","613","19786","996"
"5001600US1201","Congressional District 1 (116th Congress), Florida","398223","601","34683","1464","17808","1077","5","10","17803","1077","15800","1015","2003","367","16875","925","101625","2352","69191","2112","861","219","68330","2155","63657","2023","4673","555","32434","1320","149847","2620","112979","2366","5386","607","107593","2335","102803","2335","4790","589","36868","1425","112068","2528","92986","2267","6050","608","86936","2141","84303","2122","2633","389","19082","1076"
"5001600US1203","Congressional District 3 (116th Congress), Florida","366341","1593","37724","1749","17446","1284","0","31","17446","1284","15504","1202","1942","392","20278","1142","109841","2817","73070","2141","199","118","72871","2169","67208","2270","5663","776","36771","1758","117017","2535","87247","2348","1095","308","86152","2446","80933","2385","5219","604","29770","1398","101759","2491","84903","2291","629","220","84274","2312","81899","2272","2375","466","16856","1098"
"5001600US1205","Congressional District 5 (116th Congress), Florida","375519","2666","51903","1971","25934","1380","0","31","25934","1380","22597","1310","3337","438","25969","1294","122436","2598","83061","2377","239","144","82822","2369","75833","2226","6989","609","39375","1398","125537","2517","96329","2443","951","259","95378","2405","89168","2285","6210","626","29208","1238","75643","1902","65007","1917","381","162","64626","1901","62532","1862","2094","293","10636","818"
"5001600US1206","Congressional District 6 (116th Congress), Florida","371541","1687","33467","1483","19234","1296","0","31","19234","1296","17628","1232","1606","260","14233","1045","118663","2791","79928","2346","32","41","79896","2346","75982","2272","3914","530","38735","1629","134393","2744","99772","2330","84","68","99688","2323","94971","2294","4717","550","34621","1636","85018","2113","67747","2027","80","47","67667","2035","65258","2058","2409","456","17271","984"
"5001600US1208","Congressional District 8 (116th Congress), Florida","370426","962","29657","1689","17004","1279","0","31","17004","1279","15614","1200","1390","323","12653","1123","101264","2799","69556","2099","36","31","69520","2099","64505","1952","5015","681","31708","1824","130402","2519","95843","2236","494","134","95349","2231","89393","2162","5956","718","34559","1361","109103","2661","87156","2465","439","150","86717","2456","83461","2416","3256","489","21947","1311"
"5001600US1210","Congressional District 10 (116th Congress), Florida","451231","3820","49293","2197","32879","1968","0","31","32879","1968","29493","1929","3386","626","16414","1346","114189","3343","87577","2879","0","31","87577","2879","82061","2858","5516","724","26612","1550","142835","2880","115876","2264","88","57","115788","2266","109337","2394","6451","720","26959","1689","144914","3343","124234","3075","98","68","124136","3079","119960","3158","4176","670","20680","1209"
"5001600US1211","Congressional District 11 (116th Congress), Florida","322373","2311","37431","1635","19333","1268","0","31","19333","1268","16845","1181","2488","494","18098","1108","118519","2577","75135","2317","0","31","75135","2317","69389","2298","5746","727","43384","1566","109847","2286","74312","1938","103","76","74209","1933","70033","1994","4176","576","35535","1518","56576","1883","40613","1871","29","27","40584","1871","39397","1840","1187","224","15963","917"
"5001600US1213","Congressional District 13 (116th Congress), Florida","387678","1724","34276","1518","19849","1240","0","31","19849","1240","18127","1230","1722","319","14427","1060","107771","2563","77224","2206","59","53","77165","2210","71887","2186","5278","602","30547","1529","128537","2190","100309","2069","367","135","99942","2089","94977","2036","4965","591","28228","1198","117094","2168","98480","2130","263","107","98217","2129","95177","2099","3040","372","18614","781"
"5001600US1215","Congressional District 15 (116th Congress), Florida","406989","3520","46298","2056","27881","1368","0","31","27881","1368","25563","1295","2318","518","18417","1289","122615","2934","88986","2445","47","42","88939","2445","82901","2414","6038","558","33629","1451","130223","2538","102505","2236","667","189","101838","2233","96668","2172","5170","684","27718","1504","107853","2726","91858","2485","530","160","91328","2471","89150","2470","2178","307","15995","933"
"5001600US1216","Congressional District 16 (116th Congress), Florida","385777","2327","40812","1829","26650","1489","0","31","26650","1489","24193","1354","2457","461","14162","1091","108783","2514","79308","2079","154","101","79154","2089","75409","1975","3745","536","29475","1452","117938","2269","91784","2116","525","188","91259","2142","87124","2081","4135","545","26154","1192","118244","2105","96387","1934","576","231","95811","1969","92900","1968","2911","388","21857","1043"
"5001600US1218","Congressional District 18 (116th Congress), Florida","376412","2384","38769","2348","24679","1824","0","31","24679","1824","23159","1772","1520","350","14090","1440","100522","2443","74214","2415","12","19","74202","2416","69992","2353","4210","633","26308","1449","122988","2551","96297","2269","263","169","96034","2281","91912","2360","4122","676","26691","1465","114133","2600","92590","2516","57","42","92533","2514","89621","2437","2912","431","21543","1333"
"5001600US1220","Congressional District 20 (116th Congress), Florida","413899","3381","64930","2354","41416","1930","0","31","41416","1930","36414","1891","5002","586","23514","1221","131303","3255","99840","2993","1","3","99839","2993","91987","2876","7852","666","31463","1531","128950","2880","107102","2717","59","44","107043","2717","100177","2588","6866","774","21848","1288","88716","2811","77104","2737","58","47","77046","2729","73451","2752","3595","498","11612","1045"
"5001600US1221","Congressional District 21 (116th Congress), Florida","368314","2724","46283","1713","33314","1460","0","31","33314","1460","30107","1396","3207","503","12969","925","86423","2461","67904","2129","14","25","67890","2133","62946","1996","4944","655","18519","1096","109350","2037","88870","1739","95","61","88775","1741","83919","1721","4856","663","20480","1057","126258","2462","105087","2368","24","31","105063","2361","101130","2366","3933","575","21171","943"
"5001600US1223","Congressional District 23 (116th Congress), Florida","409282","2793","23352","1669","15924","1224","0","31","15924","1224","14501","1075","1423","340","7428","803","85475","2733","66296","2581","108","88","66188","2586","61850","2398","4338","675","19179","1162","128592","2596","105913","2355","260","122","105653","2335","100815","2193","4838","716","22679","1261","171863","2758","144031","2678","265","96","143766","2679","137895","2612","5871","607","27832","1355"
"5001600US1225","Congressional District 25 (116th Congress), Florida","407439","3000","71178","2407","48805","2067","0","31","48805","2067","45615","1943","3190","631","22373","1404","127777","3417","98428","2856","0","31","98428","2856","93534","2748","4894","642","29349","1658","106228","2613","86568","2278","40","47","86528","2281","81992","2137","4536","754","19660","1293","102256","2943","85400","2576","115","86","85285","2572","82772","2604","2513","405","16856","1147"
"5001600US1226","Congressional District 26 (116th Congress), Florida","419515","3165","57262","2412","36502","1781","4","8","36498","1781","33831","1793","2667","427","20760","1360","121292","2996","91867","2680","177","81","91690","2684","85875","2497","5815","724","29425","1578","125164","2777","101246","2436","588","166","100658","2404","95919","2394","4739","527","23918","1449","115797","2964","99018","2700","327","101","98691","2706","95647","2657","3044","432","16779","1176"
"5001600US1301","Congressional District 1 (116th Congress), Georgia","378895","1112","41462","1705","22307","1247","52","70","22255","1242","19746","1207","2509","411","19155","1142","111743","2750","78044","2108","1721","322","76323","2076","71458","1971","4865","622","33699","1601","129750","2192","100370","2467","5285","587","95085","2485","89235","2349","5850","766","29380","1098","95940","2403","81327","2174","2064","285","79263","2144","76687","2136","2576","409","14613","847"
